date,marketReturn_excess,marketRF,marketReturn,NBER_rec_index,hmlFactor,smbFactor,momentumFactor,conditionalVariance,CAPE
2017-05-31,0.010700000000000001,0.0006,0.011300000000000001,0,-0.0382,-0.0252,0.015,0.26413161157024795,29.31334498027144
2017-06-30,0.0079,0.0006,0.0085,0,0.015,0.022099999999999998,-0.001,0.24450495867768593,29.748503240632765
2017-07-31,0.018799999999999997,0.0007000000000000001,0.019499999999999997,0,-0.0023,-0.014499999999999999,0.0163,0.128241,30.002220744018572
2017-08-31,0.0018,0.0009,0.0027,0,-0.0213,-0.0167,0.0331,0.3564514177693762,29.91495939749749
2017-09-30,0.024900000000000002,0.0009,0.025800000000000003,0,0.0315,0.044500000000000005,-0.013500000000000002,0.13576275,30.168114410678907
2017-10-31,0.0226,0.0009,0.0235,0,0.0013,-0.019299999999999998,0.0421,0.10955619834710743,30.92039329033384
2017-11-30,0.031200000000000002,0.0008,0.032,0,-0.0009,-0.006,-0.009399999999999999,0.1701823129251701,31.298913333880268
2017-12-31,0.0106,0.0009,0.0115,0,0.0005,-0.0132,-0.0155,0.13693275000000002,32.086132007706006
2018-01-31,0.0558,0.0011,0.0569,0,-0.0132,-0.0316,0.0408,0.30547120181405896,33.30734382803067
2018-02-28,-0.0364,0.0011,-0.035300000000000005,0,-0.011000000000000001,0.0027,0.0368,2.6934448753462603,32.03538233925029
2018-03-31,-0.0235,0.0012,-0.0223,0,-0.0021,0.0405,-0.012,1.5399102040816326,31.80840905764312
2018-04-30,0.0027,0.0014000000000000002,0.0041,0,0.0053,0.0109,0.0045000000000000005,1.1388344671201813,30.97017929332523
2018-05-31,0.026600000000000002,0.0014000000000000002,0.028000000000000004,0,-0.031400000000000004,0.0524,0.0391,0.3793117768595042,31.243615074864607
2018-06-30,0.0049,0.0014000000000000002,0.0063,0,-0.0233,0.0111,-0.0226,0.3274340136054422,31.630556496454613
2018-07-31,0.032,0.0016,0.0336,0,0.0049,-0.0223,-0.0143,0.2944086167800453,31.886366962158995
2018-08-31,0.0345,0.0016,0.0361,0,-0.0391,0.011399999999999999,0.053,0.20398827977315695,32.39027688030112
2018-09-30,0.0006,0.0015,0.0021,0,-0.016200000000000003,-0.0229,-0.0008,0.1369191135734072,32.6228911205002
2018-10-31,-0.0765,0.0019,-0.0746,0,0.0338,-0.047,-0.0206,2.0136071833648392,31.03796107800651
2018-11-30,0.0171,0.0018,0.0189,0,0.0036,-0.0073,-0.013999999999999999,1.4710371882086168,30.195583406705246
2018-12-31,-0.0955,0.0019,-0.0936,0,-0.0192,-0.0231,0.0176,3.47431135734072,28.291857012072878
2019-01-31,0.0837,0.0021,0.0858,0,-0.0039000000000000003,0.0276,-0.0862,1.3622902494331068,28.380164463547583
2019-02-28,0.0342,0.0018,0.036000000000000004,0,-0.026600000000000002,0.020499999999999997,0.005,0.26818836565096954,29.541548965131216
2019-03-31,0.011000000000000001,0.0019,0.012900000000000002,0,-0.0414,-0.030299999999999997,0.022400000000000003,0.6121578231292517,29.57619601478483
2019-04-30,0.0397,0.0021,0.0418,0,0.0213,-0.0174,-0.0291,0.17278639455782313,30.133517171387517
2019-05-31,-0.0692,0.0021,-0.06709999999999999,0,-0.0245,-0.0126,0.0755,0.8561770661157024,29.24203093693986
2019-06-30,0.0699,0.0018,0.0717,0,-0.0064,0.0011,-0.022400000000000003,0.48507475000000005,29.283796275306276
2019-07-31,0.0123,0.0019,0.0142,0,0.005,-0.0196,0.0292,0.285324173553719,29.98668533504253
2019-08-31,-0.0255,0.0016,-0.023899999999999998,0,-0.04769999999999999,-0.0239,0.0751,2.068986776859504,28.705397371833076
2019-09-30,0.0141,0.0018,0.0159,0,0.0676,-0.0097,-0.0674,0.36212599999999995,29.22952023303528
2019-10-31,0.0207,0.0015,0.0222,0,-0.0192,0.0027,0.0013,0.6830453686200378,28.84112288195341
2019-11-30,0.0387,0.0012,0.0399,0,-0.02,0.0072,-0.0263,0.14379999999999998,29.83686765908344
2019-12-31,0.0277,0.0014000000000000002,0.0291,0,0.0173,0.0076,-0.0222,0.22255827664399097,30.3318223222433
